RECIPEID,VER,TREADCODE,RELEASE_TIME,HISTORY_PDATE,USERNAME,COMMENTS,RELEASED,RESYNCED,STATFLAG,BAFFACTOR,PMDFACTOR,BAFFACTOR_TG,PMDFACTOR_TG,PRIMARYLIMITSETID,CPKLIMITSETID,AUDITLIMITSETID,ART10,VAR,DESCRIPTION,TIRESIZE,TRADE_NAME,CUSTOMERCODE,PASSQC,CUSTOMERDESC,BRAND,PLY,PLYMAT,TGROUP,TSUBGROUP,WEIGHT,WIDTH,AR,RD,LI,SS,LR,SSR,LOAD,RW,INFLATION,CONBIAS,STBT_CW,STBT_CCW,UPDATE_LIMIT,LSID_T1,LSID_T2,LSID_T3,RFPP_T1,RFPP_T2,RFPP_T3,RFH1_T1,RFH1_T2,RFH1_T3,RFH2_T1,RFH2_T2,RFH2_T3,LFPP_T1,LFPP_T2,LFPP_T3,LFH1_T1,LFH1_T2,LFH1_T3,LFH2_T1,LFH2_T2,LFH2_T3,CONU_T1,CONU_T2,CONU_T3,CONL_T1,CONL_T2,CONL_T3,CONP_T1,CONP_T2,CONP_T3,CONN_T1,CONN_T2,CONN_T3,PLYU_T1,PLYU_T2,PLYU_T3,PLYL_T1,PLYL_T2,PLYL_T3,TG_RIMWIDTH,TG_BEATSEATWIDTH,TG_POPINFL,TG_POPINFLDWELLTIME,TG_INFL,TG_INFL2,TG_BUL_STBT,TG_TRACKS,RROM_T1,RROM_T2,RROM_T3,RROH1_T1,RROH1_T2,RROH1_T3,RROH2_T1,RROH2_T2,RROH2_T3,LROM_T1,LROM_T2,LROM_T3,LROH1_T1,LROH1_T2,LROH1_T3,BULS_T1,BULS_T2,BULS_T3,DEPS_T1,DEPS_T2,DEPS_T3,TB_RIMWIDTH,TB_ADAPTERRW,TB_SEALRW,TB_INFL,TB_POPINFL,TB_POPINFLDWELLTIME,TB_PREFSTATLIMIT,TB_WEIGHT,WPS_PROVIDEDWEIGHT,TBALW_T1,TBALW_T2,TBALW_T3,BBALW_T1,BBALW_T2,BBALW_T3,SBALW_T1,SBALW_T2,SBALW_T3,SBALPC_T1,SBALPC_T2,SBALPC_T3,SBAL_T1,SBAL_T2,SBAL_T3,DESCRIPTION2
188577,2,W:GWP,11/Jul/2026 10:11:00,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558546000,0,195/60 R 16 H ALTIMAX GX,195/60 R 16,ALTIMAX GX ,000,3,Replacement,GT,1,POLYESTER,01,002,8712,195.00 mm,60,16,89,H,,0,4000,6.00,200000,0,3,2,11/Jul/2026 10:10:56,449512,449513,449514,125,125,145,95,95,115,9960,9970,9980,80,80,85,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,0,,0,55,55,70,55,55,70,996,997,998,996,997,998,9.8,9.8,9.8,195/60 R 16 H ALTIMAX GX
188475,2,:PA,26/Jun/2026 14:07:04,,huqi,,1,1,5,7,,7,,15456,15456,15456,1558547000,0,205/55 R 16 V ALTIMAX GX,205/55 R 16,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,9206,205.00 mm,55,16,91,V,,0,4000,6.50,200000,,3,2,26/Jun/2026 14:07:01,448731,448732,448733,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,205/55 R 16 V ALTIMAX GX
188571,2,:PRAW,11/Jul/2026 09:19:41,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558548000,0,205/60 R 16 V ALTIMAX GX,205/60 R 16,ALTIMAX GX ,000,3,Replacement,GT,1,POLYESTER,01,002,9670,205.00 mm,60,16,96,V,,0,4000,6.00,200000,0,3,2,11/Jul/2026 09:19:37,449468,449469,449470,125,125,145,95,95,115,9960,9970,9980,80,80,90,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.000012,,6.000012,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,205/60 R 16 V ALTIMAX GX
188453,2,:PRGP,22/Jun/2026 13:28:55,,huqi,,1,1,1,7,,,,15456,15456,15456,1558549000,0,215/55 R 16 W ALTIMAX GX,215/55 R 16,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,9630,215.00 mm,55,16,97,W,,0,5000,7.00,200000,0,3,2,22/Jun/2026 13:28:52,448625,448626,448627,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,996,997,998,9.8,9.8,9.8,215/55 R 16 W ALTIMAX GX
188707,2,G:RPA,24/Jul/2026 12:31:20,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558550000,0,215/60 R 16 V ALTIMAX GX,215/60 R 16,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,9859,215.00 mm,60,16,95,V,,0,5000,6.50,200000,0,3,2,24/Jul/2026 12:31:17,450607,450608,450609,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,996,997,998,9.8,9.8,9.8,215/60 R 16 V ALTIMAX GX
188554,2,R:AAA,09/Jul/2026 17:19:15,,huqi,,1,1,1,7,,,,15456,15456,15456,1558551000,0,225/60 R 16 V ALTIMAX GX,225/60 R 16,ALTIMAX GX ,000,3,Replacement,GT,1,POLYESTER,01,002,10424,225.00 mm,60,16,98,V,,0,5000,6.50,200000,0,3,2,09/Jul/2026 17:19:12,449336,449337,449338,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,1,1,1,225/60 R 16 V ALTIMAX GX
188466,2,:AWOP,24/Jun/2026 13:10:20,,huqi,,1,1,1,7,,,,15456,15456,15456,1558552000,0,205/50 R 17 W ALTIMAX GX,205/50 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,9057,205.00 mm,50,17,93,W,,0,4000,6.50,200000,,3,2,24/Jun/2026 13:10:16,448701,448702,448703,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9995,9996,9997,9.8,9.8,9.8,205/50 R 17 W ALTIMAX GX
188555,2,P:WGP,09/Jul/2026 17:43:54,,huqi,,1,1,5,7,,7,,7818,7818,7818,1558554000,0,215/50 R 17 W ALTIMAX GX,215/50 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,9528,215.00 mm,50,17,91,W,,0,4000,7.00,200000,0,3,2,09/Jul/2026 17:43:51,449348,449349,449350,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,996,997,998,9.8,9.8,9.8,215/50 R 17 W ALTIMAX GX
188477,3,A:PRW,26/Jun/2026 14:11:47,,huqi,,1,1,1,7,,,,7818,7818,7818,1558555000,0,215/55 R 17 094 V TL AltiMax GS5,215/55 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10078,215.00 mm,55,17,94,V,,0,5000,7.00,200000,,3,2,26/Jun/2026 14:11:20,448739,448740,448741,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,215/55 R 17 094 V TL AltiMax GS5
188576,2,:PGWR,11/Jul/2026 10:04:26,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558556000,0,215/60 R 17 H ALTIMAX GX,215/60 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10554,215.00 mm,60,17,96,H,,0,5000,6.50,200000,0,3,2,11/Jul/2026 10:04:23,449504,449505,449506,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,3,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,215/60 R 17 H ALTIMAX GX
188450,2,:PAOP,22/Jun/2026 13:17:00,,huqi,,1,1,5,7,,7,,7830,7830,7830,1558557000,0,225/45 R 17 W ALTIMAX GX,225/45 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,9165,225.00 mm,45,17,94,W,,0,4000,7.50,200000,0,3,2,22/Jun/2026 13:16:55,448601,448602,448603,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/45 R 17 W ALTIMAX GX
188592,3,:PRGA,11/Jul/2026 15:03:48,,uih19539,,1,1,1,7,,,,7818,7818,7818,1558558000,0,225/50 R 17 W ALTIMAX GX,225/50 R 17,ALTIMAX GX ,000,3,Replacement,GT,0,,01,002,10506,225.00 mm,50,17,98,W,,0,5000,7.00,200000,,3,2,11/Jul/2026 15:03:45,449604,449605,449606,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/50 R 17 W ALTIMAX GX
188474,2,:AWPO,26/Jun/2026 14:02:22,,huqi,,1,1,1,7,,,,7802,7802,7802,1558559000,0,225/55 R 17 W ALTIMAX GX,225/55 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10983,225.00 mm,55,17,101,W,,0,5000,7.00,200000,,3,2,26/Jun/2026 14:02:18,448723,448724,448725,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/55 R 17 W ALTIMAX GX
188463,2,:PAP,24/Jun/2026 12:11:29,,huqi,,1,1,1,7,,,,7830,7830,7830,1558561000,0,225/65 R 17 V ALTIMAX GX,225/65 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,11721,225.00 mm,65,17,102,V,,0,6300,6.50,200000,0,3,2,24/Jun/2026 12:11:20,448677,448678,448679,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,6.500013,,6.500013,200000,300000,2,0,,0,65,65,75,65,65,75,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/65 R 17 V ALTIMAX GX
188633,2,:AWRP,18/Jul/2026 14:44:36,,uih19539,,1,1,1,7,,,,7818,7818,7818,1558562000,0,235/50 R 17 W ALTIMAX GX,235/50 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10608,235.00 mm,50,17,96,W,,0,5000,7.50,200000,,3,2,18/Jul/2026 14:44:33,449966,449967,449968,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,115,-95,-95,-115,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/50 R 17 W ALTIMAX GX
188580,2,:PPOG,11/Jul/2026 10:22:47,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558563000,0,235/65 R 17 V ALTIMAX GX,235/65 R 17,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,13030,235.00 mm,65,17,108,V,,0,6300,7.00,200000,,3,2,11/Jul/2026 10:22:39,449528,449529,449530,125,125,140,95,95,110,9960,9970,9980,90,90,90,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,2,0,,0,75,75,85,75,75,85,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/65 R 17 V ALTIMAX GX
188708,2,:PRRG,24/Jul/2026 13:08:50,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558565000,0,225/45 R 18 W ALTIMAX GX,225/45 R 18,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10408,225.00 mm,45,18,95,W,,0,4000,7.50,200000,,3,2,24/Jul/2026 13:08:46,450615,450616,450617,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/45 R 18 W ALTIMAX GX
188575,2,:PO,11/Jul/2026 10:00:26,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558569000,0,235/45 R 18 Y ALTIMAX GX,235/45 R 18,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10481,235.00 mm,45,18,98,Y,,0,5000,8.00,200000,0,3,2,11/Jul/2026 10:00:19,449496,449497,449498,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,996,997,998,9.8,9.8,9.8,235/45 R 18 Y ALTIMAX GX
188551,2,W:WOO,09/Jul/2026 15:13:16,,huqi,,1,1,1,7,,,,7818,7818,7818,1558571000,0,235/55 R 18 V ALTIMAX GX,235/55 R 18,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,11659,235.00 mm,55,18,100,V,,0,5600,7.50,200000,0,3,2,09/Jul/2026 15:13:13,449216,449217,449218,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,65,65,75,65,65,75,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 18 V ALTIMAX GX
188709,2,:PGO,24/Jul/2026 13:14:35,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558573000,0,245/40 R 18 Y ALTIMAX GX,245/40 R 18,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10770,245.00 mm,40,18,97,Y,,0,5000,8.50,200000,,3,2,24/Jul/2026 13:14:32,450623,450624,450625,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/40 R 18 Y ALTIMAX GX
188581,2,:PGOP,11/Jul/2026 10:26:03,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558574000,0,245/45 R 18 W ALTIMAX GX,245/45 R 18,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10823,245.00 mm,45,18,100,W,,0,5000,8.00,200000,,3,2,11/Jul/2026 10:25:58,449536,449537,449538,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,55,55,65,55,55,65,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/45 R 18 W ALTIMAX GX
188634,2,:AGG,18/Jul/2026 14:48:39,,uih19539,,1,1,1,7,,,,7802,7802,7802,1558575000,0,225/45 R 19 W ALTIMAX GX,225/45 R 19,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,11157,225.00 mm,45,19,96,W,,0,4000,7.50,200000,,3,2,18/Jul/2026 14:48:36,449974,449975,449976,125,125,135,95,95,105,9960,9970,9980,90,90,90,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,55,55,70,55,55,70,996,997,998,996,997,998,9.8,9.8,9.8,225/45 R 19 W ALTIMAX GX
188451,2,:PPWR,22/Jun/2026 13:21:11,,huqi,,1,1,1,7,,,,7802,7802,7802,1558576000,0,225/55 R 19 V ALTIMAX GX,225/55 R 19,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,11849,225.00 mm,55,19,99,V,,0,5000,7.00,200000,,3,2,22/Jun/2026 13:21:01,448609,448610,448611,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.000014,,7.000014,200000,300000,2,0,,0,75,75,85,75,75,85,996,997,998,9996,9997,9998,9.8,9.8,9.8,225/55 R 19 V ALTIMAX GX
188584,2,:OARW,11/Jul/2026 14:39:34,,uih19539,,1,1,1,7,,,,7802,7802,7802,1558579000,0,235/50 R 19 V ALTIMAX GX,235/50 R 19,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,11782,235.00 mm,50,19,99,V,,0,5000,7.50,200000,0,3,2,11/Jul/2026 14:39:31,449556,449557,449558,125,125,135,95,95,105,9960,9970,9980,90,90,90,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,1,0,,0,65,65,70,65,65,70,996,997,998,9996,9997,9998,1,1,9.8,235/50 R 19 V ALTIMAX GX
188321,2,:LOR,06/Jun/2026 18:01:47,,huqi,,1,1,1,7,,,,7802,7802,7802,1558580000,0,235/55 R 19 W ALTIMAX GX,235/55 R 19,ALTIMAX GX ,000,3,Replacement,GT,0,,01,002,11963,235.00 mm,55,19,101,W,,0,5600,7.50,200000,0,3,2,06/Jun/2026 18:01:42,447804,447805,447806,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,7.500015,,7.500015,200000,300000,2,0,,0,75,75,85,75,75,85,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/55 R 19 W ALTIMAX GX
188704,2,:PPRA,24/Jul/2026 12:21:23,,uih19539,,1,1,1,7,,,,7802,7802,7802,1558581000,0,245/45 R 19 Y ALTIMAX GX,245/45 R 19,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,11786,245.00 mm,45,19,102,Y,,0,5000,8.00,200000,0,3,2,24/Jul/2026 12:21:19,450591,450592,450593,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,1,0,,0,65,65,75,65,65,75,996,997,998,9996,9997,9998,9.8,9.8,9.8,245/45 R 19 Y ALTIMAX GX
188636,2,P:GGR,18/Jul/2026 14:55:11,,uih19539,,1,1,1,7,,,,15456,15456,15456,1558583000,0,255/45 R 19 W ALTIMAX GX,255/45 R 19,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,13111,255.00 mm,45,19,104,W,,0,5600,8.50,200000,0,3,2,18/Jul/2026 14:55:04,449986,449987,449988,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,115,-95,-95,-115,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,0,,0,65,65,75,65,65,75,996,997,998,9996,9997,9998,9.8,9.8,9.8,255/45 R 19 W ALTIMAX GX
188117,2,:AGRP,14/May/2026 14:56:31,,huqi,,1,1,1,7,,,,15456,15456,15456,1558584000,0,255/45 R 20 W ALTIMAX GX,255/45 R 20,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,14177,255.00 mm,45,20,105,W,,0,5600,8.50,200000,,3,2,14/May/2026 14:56:11,446588,446589,446590,125,125,135,95,95,115,9960,9970,9980,90,90,90,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,0,,0,75,75,80,75,75,80,996,997,998,9996,9997,9998,9.8,9.8,9.8,255/45 R 20 W ALTIMAX GX
188579,3,:PRWO,11/Jul/2026 10:16:57,,uih19539,,1,1,1,7,,,,7802,7802,7802,1558585000,0,255/50 R 20 V ALTIMAX GX,255/50 R 20,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,14903,255.00 mm,50,20,109,V,,0,6300,8.00,200000,,3,2,11/Jul/2026 10:16:54,449520,449521,449522,125,125,140,95,95,110,9960,9970,9980,90,90,90,0,0,0,0,0,0,95,95,115,-95,-95,-115,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.000016,,8.000016,200000,300000,2,0,,0,85,85,90,85,85,90,996,997,998,9996,9997,9998,9.8,9.8,9.8,255/50 R 20 V ALTIMAX GX
188710,2,:AGGR,24/Jul/2026 13:19:04,,uih19539,,1,1,1,7,,,,7802,7802,7802,1558586000,0,235/40 R 19 W ALTIMAX GX,235/40 R 19,ALTIMAX GX ,000,3,Replacement,GT,2,POLYESTER,01,002,10851,235.00 mm,40,19,96,W,,0,4000,8.50,200000,,3,2,24/Jul/2026 13:18:39,450631,450632,450633,125,125,145,95,95,115,9960,9970,9980,90,90,95,0,0,0,0,0,0,95,95,105,-95,-95,-105,0,0,0,0,0,0,960,970,980,1,1,1,,,400000,,400000,,,107,0.9,1.1,1.4,0,0,0,0,0,0,1.3,1.5,1.8,0.9,1,1.3,0.8,0.8,0.8,0.8,0.8,0.8,8.500017,,8.500017,200000,300000,2,0,,0,55,55,70,55,55,70,996,997,998,9996,9997,9998,9.8,9.8,9.8,235/40 R 19 W ALTIMAX GX
